Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
China,Super League,2026,21/04/2026,13:00,Shanghai Port,Chongqing Tonglianglong,1,2,A,,,,2.52,4.6,6,2.28,3.2,3.13,,,,2.45,3.1,2.85
China,Super League,2026,21/04/2026,13:00,Tianjin Jinmen Tiger,Shandong Taishan,1,2,A,,,,4.33,3.8,2.15,3.23,3.42,2.05,,,,3.1,3.5,2.1
China,Super League,2026,22/04/2026,12:35,Liaoning Tieren,Dalian Yingbo,0,1,A,,,,2.5,3.6,2.8,2.4,3.48,2.57,,,,2.5,3.5,2.57
China,Super League,2026,22/04/2026,12:35,Qingdao West Coast,Henan Songshan Longmen,0,0,D,,,,2.5,3.5,3.25,2.22,3.14,3.09,,,,2.2,3.25,3.2
China,Super League,2026,22/04/2026,13:00,Shanghai Shenhua,Qingdao Hainiu,2,0,H,,,,1.18,8.5,15,1.16,7.02,11.73,,,,1.13,8.5,11
China,Super League,2026,25/04/2026,12:00,Chengdu Rongcheng,Zhejiang Professional,4,0,H,,,,1.3,5.5,9.8,1.28,5.28,7.96,,,,1.22,5.5,7.5
China,Super League,2026,25/04/2026,12:35,Beijing Guoan,Tianjin Jinmen Tiger,2,4,A,,,,1.41,4.75,8,1.38,4.4,6.91,,,,1.37,4.33,8
China,Super League,2026,25/04/2026,13:00,Shanghai Port,Wuhan Three Towns,4,0,H,,,,1.71,4,4.5,1.68,3.73,4.29,,,,1.66,4,4.5
China,Super League,2026,26/04/2026,10:00,Qingdao Hainiu,Shandong Taishan,4,1,H,,,,4.25,3.7,1.83,3.96,3.54,1.79,,,,4.1,3.7,1.79
China,Super League,2026,26/04/2026,12:00,Chongqing Tonglianglong,Qingdao West Coast,1,1,D,,,,2.15,3.15,4,2.08,2.97,3.59,,,,2.15,3,3.5
China,Super League,2026,26/04/2026,12:00,Shenzhen Xinpengcheng,Liaoning Tieren,1,0,H,,,,2.4,3.5,2.86,2.33,3.3,2.75,,,,2.35,3.5,2.7
China,Super League,2026,26/04/2026,12:35,Dalian Yingbo,Yunnan Yukun,1,3,A,,,,1.78,4.1,4.75,1.69,3.84,4.14,,,,1.66,3.75,4.75
China,Super League,2026,26/04/2026,13:00,Henan Songshan Longmen,Shanghai Shenhua,0,3,A,,,,4.2,3.6,1.95,3.7,3.41,1.86,,,,3.7,3.6,1.91
China,Super League,2026,01/05/2026,12:00,Dalian Yingbo,Chongqing Tonglianglong,1,0,H,,,,2.05,3.25,4,1.97,3.12,3.71,,,,1.96,3.25,3.9
China,Super League,2026,01/05/2026,12:00,Henan Songshan Longmen,Liaoning Tieren,4,0,H,,,,1.87,4,4.75,1.71,3.7,4.16,,,,1.62,3.9,4.75
China,Super League,2026,01/05/2026,12:35,Shandong Taishan,Qingdao West Coast,1,1,D,,,,1.49,5,7,1.42,4.48,5.99,,,,1.39,4.75,7
China,Super League,2026,01/05/2026,12:35,Tianjin Jinmen Tiger,Wuhan Three Towns,2,2,D,,,,2.05,3.4,3.8,1.97,3.29,3.54,,,,1.96,3.25,3.75
China,Super League,2026,01/05/2026,13:00,Shanghai Shenhua,Chengdu Rongcheng,2,3,A,,,,1.97,4,3.5,1.92,3.76,3.26,,,,1.91,3.8,3.5
China,Super League,2026,02/05/2026,12:00,Qingdao Hainiu,Shanghai Port,3,1,H,,,,3.25,3.3,2.35,3.03,3.18,2.22,,,,3.1,3.1,2.35
China,Super League,2026,02/05/2026,12:35,Zhejiang Professional,Shenzhen Xinpengcheng,2,1,H,,,,2.2,3.5,3.2,2.14,3.35,3.03,,,,2.2,3.5,3
China,Super League,2026,02/05/2026,13:00,Yunnan Yukun,Beijing Guoan,3,3,D,,,,2.65,3.75,2.5,2.48,3.59,2.43,,,,2.5,3.6,2.5
China,Super League,2026,05/05/2026,12:00,Qingdao West Coast,Tianjin Jinmen Tiger,1,1,D,,,,2.07,3.4,4,1.99,3.14,3.65,2.14,3.25,4.2,1.91,3.4,3.9
China,Super League,2026,05/05/2026,12:35,Liaoning Tieren,Chengdu Rongcheng,0,1,A,,,,5.75,4.5,1.65,4.73,4.17,1.56,4.8,4.4,1.74,4.33,4.33,1.62
China,Super League,2026,05/05/2026,12:35,Shandong Taishan,Shanghai Shenhua,4,1,H,,,,2.45,3.75,2.71,2.34,3.58,2.57,2.52,3.8,2.9,2.35,3.6,2.7
China,Super League,2026,05/05/2026,13:00,Chongqing Tonglianglong,Henan Songshan Longmen,1,1,D,,,,2.8,3.2,2.75,2.62,3.02,2.6,2.82,3.15,2.94,2.57,3.1,2.7
China,Super League,2026,06/05/2026,12:00,Wuhan Three Towns,Qingdao Hainiu,1,3,A,,,,2.5,3.3,2.85,2.41,3.18,2.72,2.64,3.35,3,2.5,3.3,2.65
China,Super League,2026,06/05/2026,12:35,Beijing Guoan,Dalian Yingbo,3,0,H,,,,1.56,4.75,6.33,1.46,4.31,5.63,1.53,5,6.4,1.45,4.5,5.75
China,Super League,2026,06/05/2026,12:35,Shanghai Port,Shenzhen Xinpengcheng,1,1,D,,,,1.61,4.33,5.25,1.56,4.01,4.83,1.63,4.6,5.7,1.51,4.1,4.33
China,Super League,2026,06/05/2026,13:00,Yunnan Yukun,Zhejiang Professional,1,2,A,,,,2.06,4.33,3.1,1.97,4.07,2.91,2.1,4.5,3.2,1.96,4.2,3
China,Super League,2026,09/05/2026,12:35,Shanghai Shenhua,Chongqing Tonglianglong,2,2,D,,,,1.5,4.5,6.5,1.44,4.26,6.01,1.52,4.7,7.2,1.45,4.5,6.25
China,Super League,2026,09/05/2026,13:00,Chengdu Rongcheng,Henan Songshan Longmen,3,0,H,,,,1.55,4.4,5.66,1.5,4.19,5.31,1.58,4.7,6.2,1.51,4.33,5.5
China,Super League,2026,10/05/2026,10:30,Qingdao West Coast,Wuhan Three Towns,1,1,D,,,,1.86,3.5,4.33,1.81,3.34,4.1,1.91,3.5,4.9,1.81,3.5,4.2
China,Super League,2026,10/05/2026,11:00,Shenzhen Xinpengcheng,Shandong Taishan,1,2,A,,,,5,4.2,1.66,4.54,3.89,1.62,5.3,4.1,1.74,4.75,4.2,1.62
China,Super League,2026,10/05/2026,12:00,Liaoning Tieren,Yunnan Yukun,1,2,A,,,,2.38,3.8,2.82,2.25,3.64,2.64,2.32,3.9,3.05,2.2,3.8,2.82
China,Super League,2026,10/05/2026,12:35,Beijing Guoan,Shanghai Port,2,2,D,,,,1.56,4.75,5.5,1.51,4.43,4.84,1.61,4.8,5.7,1.46,4.75,5.5
China,Super League,2026,10/05/2026,12:35,Zhejiang Professional,Tianjin Jinmen Tiger,1,1,D,,,,1.67,4,5.33,1.61,3.79,4.7,1.7,4.2,5.4,1.62,4,4.75
China,Super League,2026,10/05/2026,13:00,Qingdao Hainiu,Dalian Yingbo,3,1,H,,,,3,3.35,2.38,2.81,3.23,2.31,3.25,3.45,2.46,2.85,3.3,2.35
China,Super League,2026,15/05/2026,12:35,Henan Songshan Longmen,Shenzhen Xinpengcheng,1,0,H,,,,1.53,4.33,6.5,1.48,4.06,5.81,1.54,4.6,6.8,1.46,4.2,6
China,Super League,2026,15/05/2026,12:35,Shanghai Port,Zhejiang Professional,2,2,D,,,,1.88,4,3.66,1.83,3.8,3.5,1.93,4.2,4,1.86,3.9,3.6
China,Super League,2026,15/05/2026,12:35,Tianjin Jinmen Tiger,Chengdu Rongcheng,1,2,A,,,,3.9,3.5,2.05,3.6,3.36,1.92,4,3.5,2.1,3.5,3.5,2.01
China,Super League,2026,15/05/2026,13:00,Beijing Guoan,Qingdao Hainiu,4,2,H,,,,1.35,5.75,9,1.31,5.16,7.41,1.35,6.2,9.2,1.3,5.25,8
China,Super League,2026,15/05/2026,13:00,Dalian Yingbo,Qingdao West Coast,2,3,A,,,,2.1,3.5,3.8,1.99,3.32,3.45,2.18,3.4,3.8,2.05,3.5,3.4
China,Super League,2026,16/05/2026,12:00,Wuhan Three Towns,Liaoning Tieren,2,2,D,,,,2.4,3.4,3,2.33,3.25,2.8,2.54,3.45,2.98,2.35,3.2,3
China,Super League,2026,16/05/2026,12:35,Shandong Taishan,Chongqing Tonglianglong,3,1,H,,,,1.36,5.75,9.25,1.31,4.97,7.8,1.42,5.3,8,1.27,5.25,9
China,Super League,2026,16/05/2026,13:00,Yunnan Yukun,Shanghai Shenhua,1,0,H,,,,1.93,4.2,3.6,1.86,3.85,3.34,1.98,4.3,3.7,1.86,4,3.5
China,Super League,2026,19/05/2026,12:35,Shenzhen Xinpengcheng,Dalian Yingbo,1,1,D,,,,2.63,3.4,2.7,2.51,3.28,2.54,2.9,3.45,2.68,2.57,3.4,2.5
China,Super League,2026,19/05/2026,12:35,Tianjin Jinmen Tiger,Henan Songshan Longmen,1,2,A,,,,4,3.1,2.3,3.66,2.98,2.04,4.2,3.15,2.16,3.9,2.82,1.91
China,Super League,2026,19/05/2026,13:00,Chengdu Rongcheng,Shanghai Port,0,1,A,,,,1.71,4.2,4.5,1.67,3.95,4.13,1.74,4.3,4.9,1.68,4,4.33
China,Super League,2026,19/05/2026,13:00,Qingdao West Coast,Beijing Guoan,1,1,D,,,,4.5,4,1.8,4.07,3.7,1.73,4.2,4,1.88,4.33,3.8,1.71
China,Super League,2026,20/05/2026,12:00,Liaoning Tieren,Qingdao Hainiu,2,1,H,,,,2.15,3.6,3.25,2.08,3.46,3.08,2.18,3.8,3.45,2.05,3.6,3.2
China,Super League,2026,20/05/2026,12:35,Shanghai Shenhua,Wuhan Three Towns,2,2,D,,,,1.5,5,7,1.42,4.52,6.02,1.45,5.2,7.6,1.41,4.5,6.5
China,Super League,2026,20/05/2026,13:00,Chongqing Tonglianglong,Yunnan Yukun,0,0,D,,,,2.75,3.6,2.62,2.53,3.39,2.48,2.74,3.65,2.72,2.5,3.6,2.5
China,Super League,2026,20/05/2026,13:00,Zhejiang Professional,Shandong Taishan,4,1,H,,,,2.7,3.8,2.38,2.58,3.69,2.28,2.76,4,2.52,2.57,3.7,2.35
China,Super League,2026,23/05/2026,12:00,Shanghai Port,Tianjin Jinmen Tiger,1,1,D,,,,1.83,3.75,4.3,1.78,3.48,4.04,1.89,3.8,4.6,1.76,3.75,4.1
China,Super League,2026,23/05/2026,12:35,Beijing Guoan,Henan Songshan Longmen,1,2,A,,,,1.66,4.2,4.8,1.62,3.93,4.48,1.71,4.4,5.2,1.62,4,4.5
China,Super League,2026,23/05/2026,13:00,Dalian Yingbo,Chengdu Rongcheng,2,0,H,,,,2.42,3.5,3.4,2.24,3.32,2.9,2.36,3.5,3.3,2.1,3.4,3.4
China,Super League,2026,24/05/2026,10:00,Qingdao Hainiu,Chongqing Tonglianglong,0,1,A,,,,2.35,3.1,3.75,2.23,2.92,3.31,2.32,3.05,3.9,2.2,3.1,3.4
China,Super League,2026,24/05/2026,12:00,Yunnan Yukun,Qingdao West Coast,2,3,A,,,,1.67,4.2,4.6,1.62,4,4.34,1.74,4.4,4.8,1.62,4.1,4.33
China,Super League,2026,24/05/2026,12:35,Shandong Taishan,Wuhan Three Towns,3,3,D,,,,1.43,5.25,7.5,1.39,4.78,6,1.47,5.4,6.6,1.39,5,6.25
China,Super League,2026,24/05/2026,12:35,Zhejiang Professional,Liaoning Tieren,0,5,A,,,,1.68,4.33,4.5,1.64,4.09,4.16,1.73,4.5,4.7,1.62,4.33,4.33
China,Super League,2026,24/05/2026,13:00,Shanghai Shenhua,Shenzhen Xinpengcheng,1,2,A,,,,1.53,5,5.6,1.47,4.49,5.23,1.53,5.1,6.2,1.45,4.75,5.5
China,Super League,2026,29/05/2026,12:35,Liaoning Tieren,Shanghai Port,3,2,H,,,,2.15,3.8,3.15,2.07,3.61,3,2.28,3.9,3.1,2.1,3.8,3
China,Super League,2026,30/05/2026,11:00,Qingdao West Coast,Shanghai Shenhua,2,2,D,,,,2.15,3.7,3.25,2.09,3.45,3.06,2.28,3.75,3.3,2.1,3.5,3.25
China,Super League,2026,30/05/2026,12:00,Henan Songshan Longmen,Zhejiang Professional,0,2,A,,,,2.14,3.75,3.25,2.06,3.6,3.03,2.22,3.8,3.4,2.1,3.75,3
China,Super League,2026,30/05/2026,12:35,Chengdu Rongcheng,Shandong Taishan,1,0,H,,,,1.75,4.2,4.2,1.7,3.89,3.99,1.83,4.2,4.3,1.71,4,4
China,Super League,2026,30/05/2026,13:00,Chongqing Tonglianglong,Beijing Guoan,2,3,A,,,,2.88,3.4,2.4,2.78,3.26,2.35,3.1,3.4,2.56,2.75,3.4,2.35
China,Super League,2026,30/05/2026,13:00,Shenzhen Xinpengcheng,Qingdao Hainiu,3,2,H,,,,2.15,3.6,3.4,2.07,3.47,3.1,2.22,3.65,3.55,2.15,3.6,3.1
China,Super League,2026,31/05/2026,12:00,Tianjin Jinmen Tiger,Dalian Yingbo,1,0,H,,,,2.9,3.25,2.45,2.78,3.15,2.38,3.25,3.3,2.5,2.85,3.2,2.45
China,Super League,2026,31/05/2026,12:35,Wuhan Three Towns,Yunnan Yukun,1,1,D,,,,2.42,3.9,3.2,2.14,3.69,2.82,2.2,4,3.25,2.01,3.9,3.2
China,Super League,2026,26/06/2026,12:35,Qingdao Hainiu,Yunnan Yukun,4,2,H,,,,2.82,3.75,2.35,2.71,3.59,2.22,2.96,3.9,2.44,2.82,3.7,2.25
China,Super League,2026,27/06/2026,12:00,Liaoning Tieren,Shandong Taishan,1,5,A,,,,2.63,3.8,2.45,2.52,3.64,2.35,2.76,3.85,2.58,2.5,3.7,2.45
China,Super League,2026,27/06/2026,12:35,Henan Songshan Longmen,Shanghai Port,1,2,A,,,,2.5,3.5,2.85,2.41,3.27,2.66,2.66,3.45,2.88,2.45,3.4,2.75
China,Super League,2026,27/06/2026,12:35,Shenzhen Xinpengcheng,Chengdu Rongcheng,2,3,A,,,,4.75,4.33,1.67,4.52,3.98,1.6,5.2,4.4,1.67,4.75,4.33,1.61
China,Super League,2026,27/06/2026,13:00,Beijing Guoan,Wuhan Three Towns,1,0,H,,,,1.3,6.5,9.4,1.27,5.59,7.95,1.31,6.6,10.5,1.25,6.5,7.5
China,Super League,2026,27/06/2026,13:00,Chongqing Tonglianglong,Tianjin Jinmen Tiger,1,0,H,,,,2.1,3.2,4.1,1.99,3.05,3.77,2.16,3.2,4.3,2.1,3.1,3.8
China,Super League,2026,28/06/2026,11:00,Qingdao West Coast,Zhejiang Professional,3,1,H,,,,2.57,3.6,2.55,2.48,3.46,2.46,2.7,3.8,2.68,2.57,3.6,2.5
China,Super League,2026,28/06/2026,12:00,Dalian Yingbo,Shanghai Shenhua,1,4,A,,,,2.2,4,3,2.12,3.79,2.74,2.3,4,3,2.1,4,3
