Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Sweden,Allsvenskan,2026,12/04/2026,13:00,Halmstad,Degerfors,0,3,A,,,,3,3.1,2.8,2.84,3.07,2.46,3.2,3.25,2.56,3,3.1,2.35
Sweden,Allsvenskan,2026,12/04/2026,15:30,Malmo FF,GAIS,3,1,H,,,,1.95,4,4.4,1.73,3.74,4.18,1.8,4,4.8,1.68,4,4.2
Sweden,Allsvenskan,2026,13/04/2026,18:00,Brommapojkarna,AIK,2,2,D,,,,4,3.8,1.91,3.72,3.62,1.86,4.1,3.9,1.96,3.6,3.8,1.86
Sweden,Allsvenskan,2026,13/04/2026,18:00,Sirius,Hammarby,2,0,H,,,,2.75,3.55,2.7,2.58,3.38,2.5,2.7,3.6,2.76,2.5,3.4,2.57
Sweden,Allsvenskan,2026,17/04/2026,18:00,Degerfors,Elfsborg,0,1,A,,,,2.6,3.2,2.8,2.52,3.08,2.72,,,,2.55,3.1,2.75
Sweden,Allsvenskan,2026,17/04/2026,18:00,Djurgarden,Malmo FF,0,1,A,,,,2.4,3.55,2.85,2.31,3.41,2.76,,,,2.4,3.4,2.7
Sweden,Allsvenskan,2026,18/04/2026,14:00,Halmstad,Goteborg,1,1,D,,,,3.9,3.5,2,3.7,3.38,1.92,,,,3.9,3.4,1.91
Sweden,Allsvenskan,2026,18/04/2026,14:00,Hammarby,Orgryte,8,1,H,,,,1.29,8,15,1.17,6.95,11.75,,,,1.15,8,11
Sweden,Allsvenskan,2026,18/04/2026,14:00,Mjallby,Brommapojkarna,3,0,H,,,,1.53,4.5,7,1.49,4.1,5.89,,,,1.49,4.2,5.75
Sweden,Allsvenskan,2026,18/04/2026,14:00,Sirius,Vasteras SK,4,1,H,,,,1.7,4.3,6.4,1.51,4.01,5.64,,,,1.46,3.8,5.25
Sweden,Allsvenskan,2026,19/04/2026,13:00,AIK,Kalmar,1,0,H,,,,1.73,3.8,5.3,1.66,3.65,4.78,,,,1.66,3.6,5
Sweden,Allsvenskan,2026,19/04/2026,15:30,Hacken,GAIS,2,1,H,,,,2.05,3.75,3.5,1.99,3.56,3.28,,,,1.96,3.6,3.5
Sweden,Allsvenskan,2026,22/04/2026,18:00,Elfsborg,Djurgarden,2,1,H,,,,3,3.35,2.4,2.89,3.24,2.33,,,,3,3.3,2.32
Sweden,Allsvenskan,2026,22/04/2026,18:00,Hammarby,Halmstad,1,1,D,,,,1.23,6.5,14,1.2,6.07,11.57,,,,1.19,6.25,11
Sweden,Allsvenskan,2026,22/04/2026,18:00,Orgryte,Brommapojkarna,1,2,A,,,,3.25,3.6,2.15,3.13,3.51,2.08,,,,3.2,3.6,2.05
Sweden,Allsvenskan,2026,22/04/2026,18:00,Vasteras SK,Hacken,3,3,D,,,,3,3.6,2.25,2.93,3.46,2.2,,,,3,3.5,2.2
Sweden,Allsvenskan,2026,23/04/2026,18:00,Degerfors,AIK,2,1,H,,,,3.05,3.35,2.57,2.83,3.15,2.4,,,,2.82,3.2,2.45
Sweden,Allsvenskan,2026,23/04/2026,18:00,GAIS,Mjallby,0,0,D,,,,2.66,3.25,2.75,2.56,3.17,2.66,,,,2.45,3.25,2.75
Sweden,Allsvenskan,2026,23/04/2026,18:00,Kalmar,Goteborg,1,1,D,,,,2.35,3.45,3,2.29,3.3,2.88,,,,2.3,3.4,2.85
Sweden,Allsvenskan,2026,23/04/2026,18:00,Malmo FF,Sirius,2,3,A,,,,2.42,3.55,2.75,2.38,3.44,2.67,,,,2.35,3.5,2.7
Sweden,Allsvenskan,2026,26/04/2026,13:00,Djurgarden,Hammarby,1,1,D,,,,3.25,3.45,2.25,3.05,3.33,2.16,,,,3.25,3.3,2.15
Sweden,Allsvenskan,2026,26/04/2026,15:30,Brommapojkarna,Vasteras SK,1,2,A,,,,2.28,3.5,3.5,2.16,3.32,3.08,,,,2.1,3.25,3.5
Sweden,Allsvenskan,2026,26/04/2026,15:30,Goteborg,GAIS,2,2,D,,,,2.7,3.4,2.62,2.58,3.29,2.51,,,,2.65,3.3,2.55
Sweden,Allsvenskan,2026,27/04/2026,18:00,AIK,Malmo FF,0,1,A,,,,2.2,3.4,3.35,2.11,3.28,3.19,,,,2.1,3.4,3.3
Sweden,Allsvenskan,2026,27/04/2026,18:00,Hacken,Sirius,2,2,D,,,,3.1,3.75,2.17,2.96,3.58,2.1,,,,3.1,3.6,2.1
Sweden,Allsvenskan,2026,27/04/2026,18:00,Kalmar,Elfsborg,2,1,H,,,,2.6,3.25,3,2.42,3.13,2.79,,,,2.35,3.25,2.85
Sweden,Allsvenskan,2026,27/04/2026,18:00,Mjallby,Halmstad,2,0,H,,,,1.38,4.75,9.5,1.35,4.52,7.75,,,,1.33,4.5,9.5
Sweden,Allsvenskan,2026,27/04/2026,18:00,Orgryte,Degerfors,1,1,D,,,,3.5,3.45,2.15,3.3,3.32,2.05,,,,3.5,3.3,2.05
Sweden,Allsvenskan,2026,02/05/2026,14:00,Degerfors,Hacken,1,1,D,,,,3.2,3.4,2.35,3,3.24,2.24,,,,3.2,3.25,2.2
Sweden,Allsvenskan,2026,02/05/2026,14:00,Sirius,Kalmar,3,2,H,,,,1.47,4.75,7,1.43,4.36,6.17,,,,1.42,4.75,6
Sweden,Allsvenskan,2026,03/05/2026,13:00,Hammarby,Vasteras SK,3,0,H,,,,1.36,5.4,9,1.31,5.03,7.75,,,,1.3,5.25,7.5
Sweden,Allsvenskan,2026,03/05/2026,13:00,Malmo FF,Mjallby,2,3,A,,,,2.65,3.4,2.8,2.53,3.25,2.59,,,,2.57,3.4,2.57
Sweden,Allsvenskan,2026,03/05/2026,15:30,Elfsborg,AIK,1,1,D,,,,2.75,3.25,2.63,2.66,3.16,2.51,,,,2.75,3.2,2.5
Sweden,Allsvenskan,2026,03/05/2026,15:30,GAIS,Orgryte,4,0,H,,,,1.5,4.5,6.1,1.46,4.3,5.78,,,,1.46,4.5,5.75
Sweden,Allsvenskan,2026,04/05/2026,18:00,Djurgarden,Goteborg,6,0,H,,,,1.65,4.1,5,1.6,3.86,4.82,,,,1.57,4.1,5
Sweden,Allsvenskan,2026,04/05/2026,18:00,Halmstad,Brommapojkarna,1,3,A,,,,3,3.3,2.5,2.85,3.17,2.37,,,,3,3.2,2.35
Sweden,Allsvenskan,2026,08/05/2026,18:00,Elfsborg,Brommapojkarna,2,0,H,,,,1.85,3.6,4.33,1.79,3.48,4.07,1.9,3.8,4.7,1.76,3.5,4.33
Sweden,Allsvenskan,2026,09/05/2026,14:00,Degerfors,Mjallby,1,4,A,,,,3.85,3.3,2.15,3.45,3.19,2.06,3.8,3.5,2.18,3.5,3.2,2.05
Sweden,Allsvenskan,2026,09/05/2026,14:00,Goteborg,Hammarby,0,1,A,,,,5.6,4.33,1.6,5.23,4.06,1.54,5.7,4.4,1.64,5.5,3.9,1.56
Sweden,Allsvenskan,2026,09/05/2026,14:00,Vasteras SK,GAIS,0,1,A,,,,3.2,3.4,2.25,3.04,3.33,2.17,3.3,3.55,2.34,3.2,3.3,2.2
Sweden,Allsvenskan,2026,10/05/2026,13:00,AIK,Djurgarden,2,4,A,,,,2.71,3.4,2.55,2.63,3.31,2.45,2.84,3.6,2.7,2.65,3.4,2.45
Sweden,Allsvenskan,2026,10/05/2026,13:00,Kalmar,Halmstad,2,0,H,,,,1.7,3.75,5.5,1.63,3.6,5.06,1.71,3.9,6,1.62,3.7,5
Sweden,Allsvenskan,2026,10/05/2026,15:30,Hacken,Malmo FF,3,2,H,,,,2.14,3.65,3.3,2.05,3.5,3.13,2.16,3.8,3.5,2.01,3.6,3.3
Sweden,Allsvenskan,2026,11/05/2026,18:00,Sirius,Orgryte,2,0,H,,,,1.2,7.5,14,1.17,6.76,11.47,1.23,8,14.5,1.15,7.5,12
Sweden,Allsvenskan,2026,16/05/2026,14:00,GAIS,Degerfors,1,1,D,,,,1.7,3.75,5.4,1.65,3.48,4.99,1.79,3.75,5.6,1.66,3.5,5.25
Sweden,Allsvenskan,2026,16/05/2026,14:00,Halmstad,Elfsborg,1,1,D,,,,3.9,3.35,2.1,3.6,3.27,1.95,4,3.45,2.14,3.6,3.3,2.01
Sweden,Allsvenskan,2026,17/05/2026,13:00,Brommapojkarna,Kalmar,1,0,H,,,,2.71,3.5,2.55,2.62,3.31,2.42,2.94,3.5,2.64,2.65,3.5,2.4
Sweden,Allsvenskan,2026,17/05/2026,13:00,Hammarby,Malmo FF,4,1,H,,,,1.46,5,7,1.4,4.64,6.19,1.43,5.5,7.8,1.41,5,6
Sweden,Allsvenskan,2026,17/05/2026,15:30,Mjallby,Hacken,0,1,A,,,,2.38,3.5,2.95,2.27,3.34,2.79,2.42,3.7,3.1,2.35,3.3,2.75
Sweden,Allsvenskan,2026,17/05/2026,15:30,Vasteras SK,AIK,1,1,D,,,,3.33,3.4,2.2,3.19,3.28,2.09,3.6,3.6,2.22,3.3,3.3,2.1
Sweden,Allsvenskan,2026,18/05/2026,18:00,Djurgarden,Sirius,2,3,A,,,,2.2,3.9,3.1,2.1,3.62,2.92,2.22,4,3.25,2.1,3.9,3
Sweden,Allsvenskan,2026,19/05/2026,14:00,Orgryte,Goteborg,2,3,A,,,,4.1,3.8,1.81,3.93,3.64,1.76,4.4,4,1.88,4.1,3.8,1.71
Sweden,Allsvenskan,2026,20/05/2026,18:00,GAIS,Hammarby,2,0,H,,,,3.2,3.4,2.25,3.05,3.27,2.17,3.3,3.5,2.36,3.1,3.4,2.2
Sweden,Allsvenskan,2026,21/05/2026,18:00,Elfsborg,Mjallby,1,1,D,,,,2.2,3.4,3.66,2.12,3.16,3.25,2.22,3.4,3.7,2.05,3.4,3.5
Sweden,Allsvenskan,2026,22/05/2026,18:00,Djurgarden,Brommapojkarna,1,2,A,,,,1.5,4.75,6.8,1.43,4.43,6,1.5,4.9,7.2,1.46,4.75,5.5
Sweden,Allsvenskan,2026,23/05/2026,14:00,Halmstad,Orgryte,2,0,H,,,,2.05,3.5,3.7,1.98,3.42,3.37,2.1,3.85,3.65,1.91,3.5,3.7
Sweden,Allsvenskan,2026,23/05/2026,14:00,Kalmar,Degerfors,2,1,H,,,,1.93,3.5,4.2,1.85,3.31,4.01,1.98,3.6,4.4,1.86,3.5,4.1
Sweden,Allsvenskan,2026,24/05/2026,13:00,Hammarby,AIK,1,2,A,,,,1.5,4.5,7,1.43,4.36,6.05,1.51,4.9,6.8,1.45,4.5,5.75
Sweden,Allsvenskan,2026,24/05/2026,13:00,Sirius,GAIS,2,1,H,,,,1.73,4,4.6,1.68,3.75,4.31,1.81,4.1,4.7,1.66,3.9,4.5
Sweden,Allsvenskan,2026,24/05/2026,15:30,Malmo FF,Vasteras SK,2,3,A,,,,1.73,3.8,4.5,1.7,3.66,4.31,1.79,4,4.8,1.68,3.75,4.5
Sweden,Allsvenskan,2026,25/05/2026,18:00,Elfsborg,Hacken,1,1,D,,,,2.82,3.5,2.5,2.67,3.36,2.37,2.84,3.7,2.58,2.82,3.5,2.3
Sweden,Allsvenskan,2026,25/05/2026,18:00,Goteborg,Mjallby,1,1,D,,,,2.5,3.3,3,2.41,3.19,2.75,2.62,3.45,3,2.3,3.3,3
Sweden,Allsvenskan,2026,29/05/2026,18:00,Orgryte,Elfsborg,2,2,D,,,,4.75,4,1.85,4.29,3.68,1.7,5.1,4,1.77,4.75,4,1.62
Sweden,Allsvenskan,2026,30/05/2026,14:00,AIK,Sirius,0,3,A,,,,3.45,3.75,2.05,3.24,3.6,1.96,3.6,3.9,2.12,3.3,3.75,1.96
Sweden,Allsvenskan,2026,30/05/2026,14:00,GAIS,Kalmar,3,0,H,,,,2.1,3.55,3.45,2.03,3.33,3.28,2.18,3.7,3.65,2.05,3.4,3.3
Sweden,Allsvenskan,2026,30/05/2026,14:00,Malmo FF,Halmstad,5,2,H,,,,1.53,4.33,6.25,1.48,4.13,5.7,1.55,4.6,6.6,1.49,4.33,5.5
Sweden,Allsvenskan,2026,31/05/2026,13:00,Degerfors,Brommapojkarna,2,2,D,,,,2.25,3.4,3.25,2.15,3.21,3.12,2.3,3.45,3.5,2.15,3.4,3.2
Sweden,Allsvenskan,2026,31/05/2026,13:00,Hacken,Hammarby,3,2,H,,,,3,3.8,2.25,2.86,3.59,2.14,3.1,4,2.28,3,3.6,2.15
Sweden,Allsvenskan,2026,31/05/2026,13:00,Vasteras SK,Goteborg,4,5,A,,,,2.6,3.5,2.62,2.51,3.28,2.54,2.74,3.55,2.78,2.55,3.5,2.55
